customerID,Churn,customer.gender,customer.SeniorCitizen,customer.Partner,customer.Dependents,customer.tenure,phone.PhoneService,phone.MultipleLines,internet.InternetService,internet.OnlineSecurity,internet.OnlineBackup,internet.DeviceProtection,internet.TechSupport,internet.StreamingTV,internet.StreamingMovies,account.Contract,account.PaperlessBilling,account.PaymentMethod,account.Charges.Monthly,account.Charges.Total
8048-DSDFQ,False,male,0,no,no,1,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,no,mailed check,20.2,20.2
8049-WJCLQ,False,male,0,yes,yes,10,yes,no,dsl,no,no,yes,no,yes,no,month-to-month,no,mailed check,60.2,563.5
8050-DVOJX,False,male,1,no,no,49,yes,yes,dsl,yes,yes,yes,yes,no,yes,two year,no,credit card (automatic),81.35,4060.9
8050-WYBND,False,female,0,no,yes,22,no,no phone service,dsl,no,no,yes,no,yes,yes,one year,yes,credit card (automatic),49.45,1031.4
8050-XGRVL,False,female,0,yes,yes,62,yes,no,dsl,yes,no,yes,no,no,no,one year,no,credit card (automatic),54.75,3425.35
8051-HJRLT,True,female,1,no,no,1,yes,no,fiber optic,no,no,no,no,no,no,month-to-month,yes,electronic check,70.55,70.55
8053-WWDRO,True,female,0,yes,no,6,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,no,bank transfer (automatic),19.5,146.3
8058-DMYRU,False,male,1,no,no,54,yes,yes,fiber optic,no,yes,no,no,no,yes,month-to-month,yes,electronic check,90.05,4931.8
8058-INTPH,True,female,0,no,no,1,yes,no,fiber optic,no,no,no,no,yes,no,month-to-month,yes,electronic check,79.65,79.65
8058-JMEQO,True,female,1,no,no,9,yes,yes,fiber optic,no,no,no,no,no,yes,month-to-month,yes,electronic check,84.45,762.5
8059-UDZFY,False,female,1,no,yes,33,yes,yes,fiber optic,no,yes,yes,no,yes,yes,month-to-month,yes,bank transfer (automatic),105.35,3465.05
8060-HIWJJ,False,male,0,no,no,64,yes,yes,dsl,no,yes,yes,yes,yes,yes,two year,no,credit card (automatic),86.55,5632.55
8062-YBDOE,True,male,1,no,no,1,yes,no,fiber optic,no,no,no,no,no,no,month-to-month,yes,electronic check,69.65,69.65
8063-GBATB,True,female,1,no,no,27,yes,yes,fiber optic,no,no,no,no,no,yes,month-to-month,yes,electronic check,85.25,2287.25
8063-RJYNF,True,male,0,no,no,16,yes,no,fiber optic,yes,no,no,no,yes,yes,month-to-month,yes,electronic check,94.25,1483.25
8064-RAVOH,False,male,0,no,yes,1,yes,no,dsl,no,no,yes,no,no,no,month-to-month,yes,electronic check,49.85,49.85
8065-BVEPF,False,male,1,no,no,65,yes,no,fiber optic,no,yes,yes,no,yes,yes,month-to-month,yes,bank transfer (automatic),99.1,6496.15
8065-QBYTO,False,female,1,no,no,71,yes,yes,fiber optic,yes,yes,no,yes,yes,no,one year,yes,credit card (automatic),99.65,7181.25
8065-YKXKD,True,female,0,no,no,10,yes,yes,fiber optic,no,no,no,no,no,no,month-to-month,yes,electronic check,74.75,799.65
8066-POXGX,True,female,0,no,no,13,no,no phone service,dsl,no,no,no,no,no,yes,month-to-month,yes,electronic check,35.1,446.1
8067-NIOYM,False,female,0,yes,yes,24,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,yes,credit card (automatic),21.1,490.65
8069-RHUXK,False,female,0,yes,yes,67,no,no phone service,dsl,yes,no,no,yes,no,no,two year,no,credit card (automatic),35.7,2545.7
8069-YQQAJ,False,male,0,no,no,14,no,no phone service,dsl,no,yes,no,no,no,no,month-to-month,yes,mailed check,31.1,419.7
8070-AAWZP,False,male,1,yes,no,24,no,no phone service,dsl,no,no,yes,yes,no,no,month-to-month,no,mailed check,34.25,828.2
8071-SBTRN,False,female,0,no,no,70,yes,yes,fiber optic,yes,yes,yes,no,yes,yes,two year,yes,mailed check,111.15,7737.55
8073-IJDCM,True,female,0,no,no,1,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,yes,mailed check,20.3,20.3
8075-GXIUB,False,male,1,yes,no,9,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,no,credit card (automatic),19.85,183.15
8076-FEZKJ,False,male,0,no,no,10,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,no,mailed check,19.5,225.85
8079-XRJRS,True,male,0,yes,no,65,yes,yes,fiber optic,yes,yes,yes,no,no,no,one year,no,electronic check,89.75,5769.6
8080-DDEMJ,True,male,1,no,no,1,yes,no,dsl,no,no,no,no,no,no,month-to-month,no,electronic check,45.1,45.1
8080-POTJR,False,female,0,no,no,30,yes,yes,dsl,yes,no,yes,no,yes,yes,one year,yes,credit card (automatic),79.3,2427.1
8082-GHXOP,False,male,0,no,yes,13,yes,no,dsl,no,no,no,no,no,no,month-to-month,no,mailed check,44.0,659.35
8083-YTZES,True,male,0,no,no,4,yes,yes,fiber optic,no,no,no,no,no,no,month-to-month,yes,electronic check,74.35,265.35
8084-OIVBS,False,female,0,no,no,11,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,no,mailed check,20.0,211.95
8085-MSNLK,False,female,0,yes,no,62,yes,yes,fiber optic,yes,yes,yes,yes,yes,yes,two year,no,mailed check,113.95,6891.4
8086-OVPWV,True,male,0,no,no,2,yes,no,fiber optic,no,no,no,no,no,yes,month-to-month,yes,electronic check,80.2,181.1
8087-LGYHQ,False,male,0,no,no,9,yes,no,fiber optic,no,no,yes,no,yes,yes,month-to-month,yes,electronic check,94.05,811.65
8089-UZWLX,False,female,1,no,no,71,yes,yes,fiber optic,no,no,yes,no,yes,yes,two year,no,bank transfer (automatic),104.05,7413.55
8091-TTVAX,False,male,0,yes,no,58,yes,yes,fiber optic,no,no,yes,no,yes,yes,one year,no,credit card (automatic),100.35,5681.1
8092-NLTGF,False,male,0,no,no,72,yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,bank transfer (automatic),24.75,1777.6
8095-WANWK,False,female,0,no,no,10,yes,no,dsl,no,no,no,no,no,no,month-to-month,no,mailed check,45.25,428.7
8096-LOIST,False,female,0,no,no,19,yes,no,dsl,no,no,no,no,no,yes,month-to-month,yes,electronic check,56.2,1093.4
8097-OMULG,False,male,0,yes,yes,59,yes,no,dsl,no,yes,yes,yes,yes,yes,one year,no,credit card (automatic),76.75,4541.9
8097-VBQTZ,False,male,0,no,no,54,yes,no,dsl,yes,yes,no,yes,yes,no,month-to-month,yes,mailed check,69.9,3883.3
8098-LLAZX,True,female,1,no,no,4,yes,yes,fiber optic,no,no,no,no,yes,yes,month-to-month,yes,electronic check,95.45,396.1
8098-TDCBU,False,female,0,yes,no,42,yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,electronic check,25.25,1108.2
8099-MZPUJ,False,male,0,yes,yes,48,yes,yes,fiber optic,yes,yes,yes,yes,yes,yes,two year,no,credit card (automatic),111.8,5443.65
8100-HZZLJ,False,female,0,no,yes,43,yes,no,dsl,yes,yes,no,no,no,yes,month-to-month,yes,electronic check,63.95,2737.05
8100-PNJMH,False,male,0,yes,yes,68,yes,yes,dsl,yes,yes,yes,yes,yes,yes,two year,yes,credit card (automatic),88.85,6132.7
8104-OSKWT,False,female,0,no,no,12,yes,yes,fiber optic,yes,no,no,no,no,no,month-to-month,yes,electronic check,79.8,1001.2
8106-GWQOK,False,male,0,yes,no,38,no,no phone service,dsl,yes,yes,no,yes,yes,yes,two year,yes,bank transfer (automatic),60.0,2193.2
8107-KNCIM,False,male,1,yes,no,14,yes,yes,fiber optic,no,no,no,no,no,no,month-to-month,yes,electronic check,75.1,1013.35
8107-RZLNV,False,male,0,yes,no,72,yes,yes,fiber optic,no,yes,yes,no,yes,yes,two year,yes,bank transfer (automatic),106.3,7565.35
8108-UXRQN,False,female,0,yes,yes,11,no,no phone service,dsl,yes,no,no,no,yes,yes,month-to-month,no,electronic check,50.55,565.35
8109-YUOHE,False,male,0,no,no,17,yes,no,dsl,yes,yes,no,no,no,no,one year,no,mailed check,56.1,946.95
8111-BKVDS,False,female,0,no,no,10,no,no phone service,dsl,yes,yes,yes,no,no,no,month-to-month,no,bank transfer (automatic),40.7,449.3
8111-RKSPX,True,male,0,no,no,4,yes,yes,fiber optic,no,no,no,no,no,no,month-to-month,yes,bank transfer (automatic),72.2,305.55
8111-SLLHI,True,male,1,yes,no,39,yes,yes,fiber optic,no,yes,yes,no,yes,yes,month-to-month,yes,electronic check,105.65,4284.8
8118-LSUEL,True,male,1,no,no,23,yes,yes,fiber optic,no,yes,yes,no,yes,yes,month-to-month,yes,electronic check,106.4,2483.5
8118-TJAFG,False,male,0,yes,yes,9,yes,no,fiber optic,no,yes,no,yes,yes,yes,month-to-month,yes,electronic check,101.5,906.85
8120-JDCAM,False,male,0,yes,yes,4,yes,no,fiber optic,no,no,no,no,no,no,month-to-month,yes,mailed check,69.55,284.9
8123-QBNAZ,False,female,0,yes,yes,36,yes,yes,fiber optic,yes,no,yes,no,yes,yes,month-to-month,yes,credit card (automatic),104.5,3684.95
8124-NZVGJ,False,female,0,no,no,6,no,no phone service,dsl,no,no,no,yes,yes,yes,one year,yes,mailed check,49.25,255.6
8125-QPFJD,False,female,0,yes,no,72,yes,yes,dsl,yes,no,yes,yes,yes,yes,two year,yes,bank transfer (automatic),84.9,6065.3
8128-YVJRG,True,female,0,no,no,7,yes,yes,fiber optic,yes,no,no,no,no,no,month-to-month,yes,mailed check,79.65,604.7
8129-GMVGI,False,female,0,yes,yes,56,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,mailed check,20.05,1090.1
8132-YPVBX,False,female,0,no,no,6,yes,no,fiber optic,no,yes,no,no,no,yes,month-to-month,yes,mailed check,85.95,514.6
8133-ANHHJ,False,female,1,no,no,49,yes,yes,fiber optic,yes,yes,yes,yes,no,yes,one year,no,bank transfer (automatic),103.0,5166.2
8138-EALND,False,male,0,no,no,15,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,no,mailed check,19.75,311.6
8143-ETQTI,False,female,0,yes,yes,23,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,yes,mailed check,19.65,451.55
8144-DGHXP,False,female,0,no,no,54,yes,no,dsl,yes,no,yes,yes,yes,yes,two year,no,electronic check,80.6,4299.95
8146-QQKZH,False,female,0,yes,no,71,yes,no,dsl,yes,no,yes,yes,yes,yes,two year,no,bank transfer (automatic),81.85,5924.4
8148-BPLZQ,False,male,0,no,no,34,yes,no,dsl,no,yes,no,no,no,no,month-to-month,yes,electronic check,49.8,1734.2
8148-NLEGT,False,female,0,yes,yes,42,yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,electronic check,22.95,1014.25
8148-WOCMK,False,male,0,yes,yes,8,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,credit card (automatic),19.6,125
8149-AIQCG,False,male,0,no,no,39,yes,yes,fiber optic,no,no,no,no,no,no,month-to-month,yes,credit card (automatic),73.15,2730.85
8149-RSOUN,True,female,0,no,no,1,yes,yes,fiber optic,no,no,no,no,yes,yes,month-to-month,yes,electronic check,93.85,93.85
8150-QUDFX,False,male,0,no,no,2,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,no,mailed check,19.85,51.6
8152-UOBNY,False,female,1,no,no,50,yes,yes,fiber optic,no,yes,no,yes,yes,yes,one year,yes,electronic check,106.8,5347.95
8152-VETUR,False,female,0,yes,no,72,yes,yes,fiber optic,no,yes,no,no,yes,yes,two year,yes,credit card (automatic),97.7,6869.7
8155-IBNHG,True,female,0,yes,no,24,yes,yes,fiber optic,no,no,no,no,no,no,month-to-month,yes,credit card (automatic),75.4,1747.85
8158-WPEZG,False,male,0,no,no,11,no,no phone service,dsl,no,yes,no,yes,no,no,month-to-month,yes,electronic check,35.65,425.1
8160-HOWOX,False,female,0,no,no,7,yes,no,dsl,no,no,no,no,yes,yes,month-to-month,yes,electronic check,66.85,458.1
8161-QYMTT,False,male,0,no,no,7,yes,yes,fiber optic,no,no,no,no,yes,yes,month-to-month,yes,electronic check,94.1,701.3
8164-OCKUJ,False,female,0,yes,yes,59,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,mailed check,20.6,1286
8165-CBKXO,False,male,0,yes,yes,66,no,no phone service,dsl,no,yes,yes,no,yes,yes,two year,yes,credit card (automatic),56.75,3708.4
8165-ZJRNM,False,female,0,yes,yes,72,yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,bank transfer (automatic),23.75,1679.25
8166-ORCHU,False,male,1,yes,no,33,yes,no,fiber optic,yes,yes,no,yes,no,yes,one year,yes,electronic check,93.55,3055.5
8166-ZZTFS,True,female,1,yes,no,66,yes,yes,dsl,no,yes,yes,no,yes,yes,two year,yes,bank transfer (automatic),80.55,5265.1
8167-GJLRN,False,male,0,no,no,3,no,no phone service,dsl,no,no,no,yes,no,no,month-to-month,no,electronic check,30.4,82.15
8168-UQWWF,True,female,0,no,no,11,yes,yes,fiber optic,no,no,yes,no,yes,yes,month-to-month,yes,bank transfer (automatic),97.85,1105.4
8169-SAEJD,False,male,1,yes,no,69,no,no phone service,dsl,yes,yes,no,no,yes,yes,two year,no,credit card (automatic),56.55,3952.65
8173-RXAYP,False,female,0,yes,yes,24,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,mailed check,19.7,452.55
8174-LNWMW,False,female,0,no,no,31,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,credit card (automatic),20.9,689.35
8174-TBVCF,False,female,0,yes,no,70,yes,yes,dsl,yes,yes,yes,yes,yes,yes,two year,yes,credit card (automatic),94.8,6859.05
8178-EYZUO,True,male,0,no,no,46,yes,yes,fiber optic,yes,yes,no,no,no,yes,month-to-month,yes,electronic check,93.7,4154.8
8180-AKMJV,False,female,0,no,no,1,yes,no,dsl,no,no,no,no,no,no,month-to-month,yes,credit card (automatic),44.55,44.55
8181-YHCMF,False,female,0,yes,yes,68,no,no phone service,dsl,no,yes,yes,yes,yes,yes,two year,no,credit card (automatic),60.3,4109
8182-BJDSI,True,female,0,no,no,28,yes,yes,fiber optic,no,yes,no,no,no,yes,month-to-month,yes,electronic check,89.95,2625.55
8182-PNAGI,True,male,0,no,no,12,yes,no,dsl,no,no,no,yes,no,no,month-to-month,no,bank transfer (automatic),50.25,593.75
8183-ONMXC,True,female,0,no,no,2,yes,no,fiber optic,no,no,no,no,no,yes,month-to-month,no,electronic check,80.75,159.45
8184-WMOFI,False,male,0,yes,yes,62,yes,no,dsl,yes,no,yes,yes,no,yes,one year,no,credit card (automatic),71.4,4487.3
8185-UPYBR,True,male,0,yes,no,6,yes,yes,fiber optic,no,no,no,no,no,no,month-to-month,yes,electronic check,75.5,438
8189-DUKMV,False,female,0,yes,no,4,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,no,bank transfer (automatic),20.5,79.05
8189-HBVRW,False,female,0,no,no,53,yes,yes,fiber optic,yes,yes,yes,no,no,no,month-to-month,no,electronic check,90.8,4921.2
8189-XRIKE,False,female,1,no,no,32,yes,no,fiber optic,no,no,no,no,yes,yes,month-to-month,no,electronic check,90.95,2897.95
8190-ZTQFB,False,male,0,no,no,41,no,no phone service,dsl,no,no,yes,no,yes,yes,one year,yes,electronic check,51.35,2075.1
8191-XWSZG,False,female,0,no,no,52,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,no,mailed check,20.65,1022.95
8194-PEEBY,False,female,0,yes,yes,24,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,no,mailed check,19.9,533.5
8197-BFWVU,False,female,0,yes,yes,72,yes,yes,dsl,yes,yes,yes,yes,yes,yes,two year,yes,bank transfer (automatic),93.25,6688.95
8198-RKSZG,False,female,0,yes,yes,14,yes,yes,dsl,no,yes,no,yes,yes,yes,month-to-month,no,credit card (automatic),80.45,1137.05
8199-ZLLSA,True,male,0,no,no,67,yes,yes,fiber optic,yes,yes,yes,yes,yes,yes,one year,yes,bank transfer (automatic),118.35,7804.15
8200-KLNYW,False,female,0,yes,no,21,yes,no,dsl,yes,no,yes,yes,yes,yes,one year,no,mailed check,80.9,1714.95
8200-LGKSR,False,male,0,yes,no,71,yes,yes,dsl,yes,no,yes,yes,yes,yes,two year,no,electronic check,83.2,6126.1
8201-AAXCB,False,male,0,yes,yes,25,yes,yes,dsl,no,no,no,no,yes,no,month-to-month,no,electronic check,60.35,1404.65
8203-XJZRC,False,male,0,no,no,1,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,no,mailed check,20.25,20.25
8204-TIFGJ,False,female,0,no,no,23,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,yes,bank transfer (automatic),20.3,470.6
8204-YJCLA,False,male,1,yes,yes,72,no,no phone service,dsl,yes,yes,yes,yes,yes,yes,two year,yes,bank transfer (automatic),64.8,4732.35
8205-MQUGY,False,male,0,yes,yes,12,yes,no,dsl,yes,no,no,no,no,no,month-to-month,yes,electronic check,49.2,571.15
8205-OTCHB,True,male,0,no,no,22,no,no phone service,dsl,no,yes,yes,no,no,yes,one year,yes,bank transfer (automatic),43.75,903.6
8205-VSLRB,False,male,0,yes,no,70,yes,yes,dsl,yes,no,yes,yes,no,yes,two year,no,credit card (automatic),77.3,5498.2
8207-DMRVL,False,male,0,yes,yes,72,yes,yes,fiber optic,yes,yes,yes,yes,yes,yes,two year,no,bank transfer (automatic),114.55,8306.05
8207-VVMYB,False,female,0,yes,no,70,yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,yes,bank transfer (automatic),26.0,2006.95
8208-EUMTE,False,male,0,no,no,16,no,no phone service,dsl,yes,yes,yes,yes,yes,no,two year,no,mailed check,54.85,916.15
8212-CRQXP,False,female,0,yes,no,22,yes,no,fiber optic,no,no,no,no,yes,no,month-to-month,yes,credit card (automatic),80.0,1706.45
8212-DJRCH,False,male,0,yes,yes,5,yes,no,fiber optic,yes,no,yes,no,no,yes,month-to-month,yes,mailed check,90.35,434.5
8212-FSQIV,,male,0,no,yes,1,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,yes,mailed check,20.25,20.25
8213-TAZPM,False,female,0,yes,yes,69,yes,yes,fiber optic,no,yes,yes,yes,yes,yes,one year,yes,bank transfer (automatic),108.75,7493.05
8215-NGSPE,False,female,0,yes,yes,42,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,mailed check,20.0,833.55
8216-AZUUZ,False,female,0,yes,yes,42,yes,no,fiber optic,no,no,yes,yes,yes,yes,two year,yes,electronic check,100.4,4303.65
