customerID,Churn,customer.gender,customer.SeniorCitizen,customer.Partner,customer.Dependents,customer.tenure,phone.PhoneService,phone.MultipleLines,internet.InternetService,internet.OnlineSecurity,internet.OnlineBackup,internet.DeviceProtection,internet.TechSupport,internet.StreamingTV,internet.StreamingMovies,account.Contract,account.PaperlessBilling,account.PaymentMethod,account.Charges.Monthly,account.Charges.Total,Contas_Diarias
9048-JVYVF,True,male,0,no,no,3,yes,no,dsl,no,no,no,yes,yes,yes,month-to-month,yes,electronic check,69.35,191.35,2.31
9050-IKDZA,False,female,1,no,no,2,yes,no,fiber optic,no,no,no,no,yes,no,month-to-month,no,mailed check,81.5,162.55,2.72
9050-QLROH,True,male,0,no,no,18,yes,yes,fiber optic,no,no,yes,no,no,yes,month-to-month,yes,credit card (automatic),90.7,1597.25,3.02
9052-DHNKM,False,male,0,no,no,26,yes,yes,dsl,yes,yes,no,no,no,no,one year,no,electronic check,61.55,1581.95,2.05
9052-VKDUW,False,female,1,yes,no,65,yes,yes,fiber optic,yes,yes,yes,no,yes,yes,month-to-month,yes,credit card (automatic),109.4,7227.45,3.65
9053-EJUNL,False,male,0,no,no,41,yes,yes,fiber optic,no,yes,no,no,yes,no,month-to-month,yes,electronic check,89.2,3645.75,2.97
9053-JZFKV,True,male,0,no,no,67,yes,yes,fiber optic,yes,yes,yes,yes,yes,yes,two year,no,credit card (automatic),116.2,7752.3,3.87
9054-FOWNV,False,male,0,yes,yes,22,yes,yes,fiber optic,no,no,yes,no,yes,no,month-to-month,yes,electronic check,88.75,1885.15,2.96
9055-MOJJJ,False,female,0,yes,yes,64,yes,no,dsl,yes,no,no,yes,yes,no,one year,no,mailed check,65.8,4068,2.19
9057-MSWCO,True,male,1,yes,no,27,no,no phone service,dsl,yes,no,no,no,no,no,month-to-month,no,credit card (automatic),30.75,805.1,1.02
9057-SIHCH,True,female,0,no,no,3,yes,yes,fiber optic,no,no,no,no,yes,yes,month-to-month,yes,electronic check,96.6,291.9,3.22
9058-CBREO,True,female,1,no,no,1,yes,yes,dsl,no,no,no,no,no,no,month-to-month,no,mailed check,50.55,50.55,1.68
9058-HRZSV,False,female,1,yes,no,65,yes,no,fiber optic,yes,yes,yes,no,no,yes,month-to-month,no,electronic check,94.4,6126.15,3.15
9058-MJLZC,False,female,0,no,no,24,yes,no,fiber optic,yes,no,no,no,yes,yes,month-to-month,yes,electronic check,94.6,2283.15,3.15
9060-HJJRW,False,female,0,no,no,51,no,no phone service,dsl,no,yes,yes,no,yes,yes,one year,yes,credit card (automatic),56.4,2928.5,1.88
9061-TIHDA,True,male,1,yes,no,13,yes,yes,fiber optic,no,no,no,no,yes,yes,month-to-month,yes,electronic check,95.25,1233.65,3.18
9063-ZGTUY,True,female,0,yes,yes,61,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,yes,mailed check,19.4,1182.55,0.65
9065-ZCPQX,False,male,0,yes,no,72,yes,yes,dsl,yes,yes,yes,yes,no,yes,two year,no,bank transfer (automatic),78.85,5763.15,2.63
9066-QRSDU,False,female,0,yes,no,69,yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,yes,electronic check,26.3,1763.55,0.88
9067-SQTNS,False,male,0,yes,yes,44,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,no,bank transfer (automatic),20.6,926,0.69
9067-YGSCA,False,female,0,no,no,70,yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,no,credit card (automatic),26.05,1856.4,0.87
9068-FHQHD,False,female,0,yes,yes,40,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,bank transfer (automatic),20.15,777.35,0.67
9068-VPWQQ,False,male,0,yes,no,61,yes,yes,dsl,yes,no,yes,yes,no,yes,two year,no,credit card (automatic),75.35,4729.3,2.51
9069-LGEUL,False,male,0,yes,no,23,yes,no,dsl,yes,no,no,no,no,yes,month-to-month,yes,bank transfer (automatic),59.95,1406,2.0
9070-BCKQP,False,female,0,yes,no,72,yes,yes,fiber optic,yes,no,yes,yes,yes,yes,two year,yes,credit card (automatic),110.15,7881.2,3.67
9073-ZZIAY,False,male,0,yes,yes,62,yes,no,dsl,yes,yes,yes,yes,yes,yes,two year,no,electronic check,86.1,5215.25,2.87
9074-KGVOX,False,male,0,yes,yes,50,no,no phone service,dsl,yes,no,no,no,yes,no,month-to-month,yes,credit card (automatic),39.45,2021.35,1.32
9076-AXYIK,False,male,1,yes,no,64,yes,yes,fiber optic,no,no,yes,yes,yes,yes,two year,no,electronic check,102.1,6538.45,3.4
9078-GDRPJ,,female,0,yes,yes,63,yes,yes,fiber optic,yes,yes,yes,no,yes,no,month-to-month,yes,electronic check,100.55,6215.35,3.35
9079-LWTFD,False,male,0,no,no,47,yes,yes,fiber optic,yes,yes,no,yes,yes,no,month-to-month,no,mailed check,100.75,4669.2,3.36
9079-YEXQJ,True,female,0,no,no,54,yes,yes,fiber optic,no,yes,yes,yes,yes,yes,month-to-month,no,electronic check,111.1,6014.85,3.7
9081-WWXKP,False,female,0,yes,yes,47,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,credit card (automatic),20.25,873.4,0.68
9084-OAYKL,False,male,0,no,no,58,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,mailed check,20.8,1212.25,0.69
9086-YJYXS,False,male,0,yes,yes,34,yes,yes,dsl,no,no,yes,no,yes,yes,one year,no,bank transfer (automatic),77.2,2753.8,2.57
9087-EYCPR,False,female,0,no,no,60,yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,mailed check,25.0,1505.05,0.83
9089-UOWJG,False,female,0,yes,yes,12,yes,no,dsl,no,no,yes,no,yes,no,month-to-month,yes,credit card (automatic),58.35,740.55,1.94
9090-SGQXL,True,male,1,yes,no,68,yes,yes,fiber optic,no,yes,yes,no,yes,yes,month-to-month,yes,electronic check,105.3,7299.65,3.51
9091-WTUUY,False,male,0,yes,yes,64,yes,no,dsl,yes,no,yes,yes,yes,no,two year,no,mailed check,69.25,4447.75,2.31
9092-GDZKO,False,male,0,no,no,22,yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,yes,credit card (automatic),24.85,493.4,0.83
9093-FPDLG,False,female,0,no,no,11,yes,no,fiber optic,no,yes,yes,yes,no,yes,month-to-month,yes,electronic check,94.2,999.9,3.14
9094-AZPHK,False,female,0,no,no,15,yes,yes,fiber optic,no,yes,no,no,yes,yes,month-to-month,yes,electronic check,100.15,1415,3.34
9095-HFAFX,True,female,0,no,no,5,yes,no,fiber optic,no,no,no,no,yes,no,month-to-month,yes,credit card (automatic),81.0,389.6,2.7
9097-ZUBYC,False,male,0,yes,no,14,yes,no,dsl,no,no,no,yes,no,no,month-to-month,no,bank transfer (automatic),48.8,664.4,1.63
9099-FTUHS,False,female,0,no,no,23,yes,yes,dsl,yes,no,no,no,no,no,month-to-month,no,electronic check,54.4,1249.25,1.81
9101-BWFSS,True,female,0,yes,no,50,yes,yes,fiber optic,yes,yes,no,yes,yes,yes,one year,no,electronic check,108.55,5610.7,3.62
9101-NTIXF,False,male,0,no,no,2,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,no,mailed check,19.4,50.6,0.65
9102-IAYHT,True,female,0,yes,yes,17,yes,yes,fiber optic,no,no,no,no,no,yes,month-to-month,yes,electronic check,85.45,1451.6,2.85
9102-OXKFY,False,male,0,no,no,59,yes,yes,dsl,no,no,yes,no,no,no,two year,no,credit card (automatic),54.15,3116.15,1.8
9103-CXVOK,False,male,0,yes,yes,1,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,no,electronic check,19.75,19.75,0.66
9103-TCIHJ,True,female,0,no,no,15,yes,yes,dsl,yes,no,no,no,no,no,month-to-month,yes,mailed check,55.7,899.8,1.86
9107-UKCKY,False,male,0,yes,no,61,yes,yes,dsl,no,yes,yes,no,yes,yes,one year,yes,electronic check,79.8,4914.8,2.66
9108-EJFJP,False,female,0,yes,no,1,yes,no,dsl,yes,yes,no,no,no,no,month-to-month,yes,mailed check,53.55,53.55,1.78
9108-EQPNQ,False,female,0,yes,yes,10,yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,credit card (automatic),26.1,225.55,0.87
9110-HSGTV,False,female,0,no,no,69,yes,no,dsl,yes,no,yes,yes,yes,yes,two year,yes,credit card (automatic),82.45,5555.3,2.75
9112-WSNPU,False,female,1,no,no,35,yes,no,fiber optic,no,no,no,no,no,no,month-to-month,no,electronic check,70.55,2419,2.35
9114-AAFQH,False,female,0,yes,no,48,yes,no,dsl,no,yes,yes,no,no,yes,one year,yes,electronic check,65.65,3094.65,2.19
9114-DPSIA,False,male,0,yes,yes,72,yes,yes,dsl,yes,yes,yes,yes,no,yes,two year,no,credit card (automatic),81.0,5750,2.7
9114-VEPUF,False,male,0,yes,no,62,yes,yes,fiber optic,yes,yes,no,no,no,yes,one year,no,electronic check,96.1,6001.45,3.2
9115-YQHGA,False,male,0,no,no,40,yes,no,dsl,no,no,no,yes,no,no,month-to-month,yes,electronic check,51.1,2092.9,1.7
9117-SHLZX,True,male,0,no,no,1,yes,no,dsl,no,no,no,no,no,no,month-to-month,yes,mailed check,45.7,45.7,1.52
9121-PHQSR,False,male,1,yes,no,16,yes,yes,fiber optic,no,no,no,no,yes,no,month-to-month,yes,credit card (automatic),85.05,1391.15,2.84
9122-UMROB,False,male,0,no,no,1,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,no,mailed check,20.3,20.3,0.68
9124-LHCJQ,True,female,0,no,no,1,yes,yes,fiber optic,no,no,no,no,no,yes,month-to-month,yes,mailed check,85.45,85.45,2.85
9127-FHJBZ,False,male,0,yes,yes,72,yes,yes,fiber optic,yes,yes,yes,yes,yes,yes,two year,yes,electronic check,114.0,8093.15,3.8
9127-QRZMH,False,male,0,yes,no,44,yes,no,dsl,yes,yes,no,yes,no,no,one year,yes,bank transfer (automatic),59.85,2603.95,2.0
9128-CPXKI,False,female,0,no,no,59,yes,no,fiber optic,no,no,yes,no,yes,yes,two year,no,electronic check,95.8,5655.45,3.19
9129-UXERG,False,female,1,no,no,18,yes,yes,fiber optic,no,yes,no,yes,yes,yes,month-to-month,yes,credit card (automatic),103.6,1806.35,3.45
9133-AYJZG,False,female,0,no,no,23,yes,yes,fiber optic,no,yes,no,no,yes,yes,month-to-month,yes,credit card (automatic),98.7,2249.1,3.29
9134-CEQMF,True,male,1,yes,no,7,yes,no,fiber optic,no,no,no,no,yes,yes,month-to-month,yes,electronic check,89.5,676.7,2.98
9134-WYRVP,False,male,0,no,no,51,yes,no,fiber optic,yes,no,no,no,yes,no,one year,no,mailed check,86.35,4267.15,2.88
9135-HSWOC,False,male,0,yes,yes,64,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,yes,bank transfer (automatic),19.7,1274.05,0.66
9135-MGVPY,False,male,0,yes,no,69,yes,no,dsl,yes,yes,yes,yes,yes,yes,two year,yes,mailed check,84.7,5878.9,2.82
9136-ALYBR,True,male,0,no,no,1,no,no phone service,dsl,no,no,no,no,no,no,month-to-month,yes,mailed check,24.45,24.45,0.82
9137-NOQKA,False,male,1,no,no,2,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,no,electronic check,19.2,37.2,0.64
9137-UIYPG,False,female,0,yes,yes,35,yes,no,fiber optic,yes,no,yes,yes,yes,yes,month-to-month,yes,electronic check,106.9,3756.45,3.56
9138-EFSMO,False,male,0,yes,yes,26,yes,no,fiber optic,no,no,no,no,no,yes,one year,no,bank transfer (automatic),78.95,2034.25,2.63
9139-TWBAS,False,female,0,yes,no,26,no,no phone service,dsl,yes,yes,yes,no,yes,no,one year,no,bank transfer (automatic),47.85,1190.5,1.6
9139-WQQDY,True,female,0,yes,yes,49,yes,yes,fiber optic,no,yes,no,no,yes,yes,one year,no,mailed check,100.45,4941.8,3.35
9140-CZQZZ,False,female,0,yes,no,68,yes,no,dsl,yes,yes,no,yes,yes,yes,two year,yes,bank transfer (automatic),79.6,5515.8,2.65
9142-KZXOP,False,male,0,no,no,44,yes,no,fiber optic,no,no,no,no,no,no,month-to-month,no,credit card (automatic),68.85,2958.95,2.3
9142-XMYJH,False,female,0,no,no,29,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,no,credit card (automatic),19.35,601.6,0.64
9143-CANJF,False,female,0,yes,yes,24,yes,no,dsl,yes,no,no,yes,no,no,month-to-month,no,electronic check,55.15,1319.85,1.84
9146-JRIOX,False,female,0,yes,yes,14,yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,no,mailed check,25.55,372.45,0.85
9150-HEPMB,False,male,0,no,no,56,yes,no,dsl,yes,no,yes,no,no,no,one year,no,mailed check,52.7,3019.7,1.76
9150-KPBJQ,False,female,0,no,no,6,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,credit card (automatic),19.65,116.85,0.65
9152-AMKAK,False,male,0,no,no,6,yes,no,dsl,yes,no,yes,yes,yes,yes,two year,yes,mailed check,80.25,493.4,2.68
9153-BTBVV,False,female,0,yes,no,71,yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,bank transfer (automatic),25.0,1753,0.83
9154-QDGTH,False,male,0,yes,yes,43,yes,yes,fiber optic,no,no,yes,yes,yes,yes,one year,yes,credit card (automatic),104.3,4451.85,3.48
9158-VCTQB,True,female,0,yes,no,41,yes,yes,fiber optic,yes,yes,yes,yes,yes,yes,month-to-month,yes,bank transfer (automatic),113.6,4594.95,3.79
9162-MVWXH,,male,0,no,no,1,yes,no,dsl,no,no,no,no,no,no,month-to-month,yes,mailed check,45.7,45.7,1.52
9163-GHAYE,False,female,0,no,no,15,yes,no,dsl,no,yes,no,no,no,no,month-to-month,no,electronic check,48.85,736.8,1.63
9167-APMXZ,False,female,0,no,no,22,yes,yes,fiber optic,no,no,no,no,yes,no,month-to-month,yes,bank transfer (automatic),84.15,1821.95,2.8
9168-INPSZ,False,female,1,yes,no,44,yes,yes,fiber optic,no,no,yes,yes,yes,yes,month-to-month,no,electronic check,104.15,4495.65,3.47
9169-BSVIN,False,male,0,no,no,12,yes,yes,dsl,no,no,yes,no,yes,yes,month-to-month,no,bank transfer (automatic),74.75,827.05,2.49
9170-ARBTB,False,female,0,yes,yes,52,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,no,credit card (automatic),19.6,1012.4,0.65
9170-CCKOU,True,male,0,yes,no,17,yes,yes,fiber optic,yes,yes,yes,no,no,no,month-to-month,no,credit card (automatic),90.2,1454.15,3.01
9170-GYZJC,True,female,0,yes,yes,41,yes,yes,dsl,yes,yes,yes,yes,no,yes,month-to-month,no,credit card (automatic),79.9,3326.2,2.66
9172-ANCRX,True,female,0,no,no,10,yes,yes,fiber optic,yes,no,no,no,yes,yes,month-to-month,yes,electronic check,98.7,973.25,3.29
9172-JITSM,True,female,0,yes,yes,26,yes,no,fiber optic,no,no,no,no,yes,yes,month-to-month,yes,electronic check,90.8,2361.8,3.03
9173-IVZVP,False,female,0,yes,yes,53,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,mailed check,20.9,1146.05,0.7
9174-FKWZE,True,female,1,no,no,1,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,yes,electronic check,19.45,19.45,0.65
9174-IHETN,False,female,0,no,yes,50,yes,no,fiber optic,no,no,no,no,no,no,two year,no,credit card (automatic),70.35,3533.6,2.34
9178-JHUVJ,False,male,0,yes,yes,24,yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,yes,bank transfer (automatic),24.1,587.4,0.8
9182-EFTQG,,female,0,yes,yes,41,yes,yes,dsl,yes,yes,yes,no,yes,no,one year,yes,credit card (automatic),78.35,3211.2,2.61
9184-GALIL,False,female,0,yes,yes,38,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,no,mailed check,20.45,781.25,0.68
9185-TQCVP,True,male,0,yes,no,14,yes,yes,fiber optic,no,no,no,no,no,yes,month-to-month,yes,electronic check,85.15,1139.2,2.84
9189-JWSHV,True,female,1,yes,no,24,yes,yes,fiber optic,no,no,no,no,yes,yes,month-to-month,yes,electronic check,93.55,2264.05,3.12
9190-MFJLN,True,male,1,no,no,19,yes,no,fiber optic,no,no,yes,no,yes,yes,month-to-month,yes,credit card (automatic),95.9,1777.9,3.2
9191-MYQKX,True,female,0,yes,no,7,yes,no,fiber optic,no,no,yes,no,no,no,month-to-month,yes,bank transfer (automatic),75.15,496.9,2.51
9194-GFVOI,False,female,0,yes,no,42,yes,yes,dsl,yes,no,yes,yes,yes,yes,two year,no,credit card (automatic),84.35,3571.6,2.81
9199-PWQVC,False,female,0,yes,no,63,yes,yes,dsl,yes,yes,no,no,yes,yes,one year,yes,credit card (automatic),79.7,4786.15,2.66
9200-NLNPD,False,male,0,yes,no,56,no,no phone service,dsl,no,no,yes,yes,yes,yes,one year,yes,bank transfer (automatic),54.05,2959.8,1.8
9206-GVPEQ,True,male,0,yes,no,13,no,no phone service,dsl,yes,no,no,yes,yes,yes,month-to-month,yes,electronic check,54.45,706.85,1.82
9207-ZPANB,False,male,0,no,no,37,yes,yes,dsl,yes,yes,yes,yes,no,no,one year,no,electronic check,67.45,2443.3,2.25
9208-OLGAQ,False,female,1,no,no,18,yes,no,fiber optic,no,no,yes,no,no,yes,month-to-month,yes,electronic check,84.95,1443.65,2.83
9209-NWPGU,False,male,0,no,no,44,yes,no,dsl,yes,no,no,yes,yes,no,one year,no,electronic check,65.4,2774.55,2.18
9210-IAHGH,True,female,0,no,no,7,yes,no,dsl,no,no,no,yes,yes,yes,month-to-month,yes,credit card (automatic),70.75,450.8,2.36
9214-EKVXR,False,female,0,no,no,1,yes,no,dsl,no,no,no,no,no,no,month-to-month,yes,mailed check,44.0,44,1.47
9218-TUMIQ,,female,0,yes,yes,62,yes,no,fiber optic,no,yes,yes,no,yes,yes,month-to-month,yes,electronic check,100.15,6283.3,3.34
9220-CXRSC,False,female,0,yes,yes,69,yes,yes,dsl,yes,no,no,yes,no,no,two year,no,credit card (automatic),61.4,4059.85,2.05
9220-ZNKJI,False,female,1,yes,no,55,yes,no,fiber optic,no,no,yes,yes,yes,no,two year,no,credit card (automatic),88.8,4805.3,2.96
9221-OTIVJ,True,female,1,no,no,14,yes,yes,fiber optic,no,yes,yes,no,yes,yes,month-to-month,yes,electronic check,104.85,1531.4,3.49
9223-UCPVT,True,female,0,no,no,1,yes,no,fiber optic,no,no,yes,no,yes,yes,month-to-month,no,electronic check,94.4,94.4,3.15
9224-VTYID,False,male,0,yes,yes,47,yes,yes,dsl,yes,yes,yes,yes,yes,yes,two year,yes,mailed check,90.5,4318.35,3.02
9225-BZLNZ,False,male,0,yes,no,72,yes,yes,dsl,yes,yes,yes,no,yes,yes,two year,yes,electronic check,85.25,6083.1,2.84
9227-LUNBG,True,female,0,no,no,1,no,no phone service,dsl,no,no,no,no,no,no,month-to-month,no,electronic check,24.6,24.6,0.82
9227-UAQFT,False,male,0,no,no,16,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,mailed check,19.75,284.35,0.66
9227-YBAXE,False,female,0,yes,yes,65,yes,yes,dsl,yes,yes,no,yes,yes,yes,two year,yes,bank transfer (automatic),82.5,5215.1,2.75
9228-KNQVN,,female,0,yes,no,59,yes,yes,fiber optic,yes,yes,yes,yes,no,yes,one year,yes,credit card (automatic),107.0,6152.3,3.57
9229-RQABD,False,male,0,no,no,18,yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,no,mailed check,23.75,424.5,0.79
